zip,lat,lng,city,state_id,state_name,,county_name,timezone
47514,38.14861,-86.59403,Branchville,IN,Indiana,,Perry,America/Indiana/Tell_City
47515,38.17769,-86.70226,Bristow,IN,Indiana,,Perry,America/Indiana/Tell_City
47516,38.7645,-87.41857,Bruceville,IN,Indiana,,Knox,America/Indiana/Vincennes
47519,38.5976,-86.98793,Cannelburg,IN,Indiana,,Daviess,America/Indiana/Vincennes
47520,37.99351,-86.5902,Cannelton,IN,Indiana,,Perry,America/Indiana/Tell_City
47521,38.39238,-86.72941,Celestine,IN,Indiana,,Dubois,America/Indiana/Vincennes
47522,38.88545,-86.80543,Crane,IN,Indiana,,Martin,America/Indiana/Vincennes
47523,38.17354,-87.02934,Dale,IN,Indiana,,Warrick,America/Chicago
47524,38.48312,-87.61733,Decker,IN,Indiana,,Knox,America/Indiana/Vincennes
47525,38.02856,-86.55359,Derby,IN,Indiana,,Perry,America/Indiana/Tell_City
47527,38.47232,-86.77772,Dubois,IN,Indiana,,Dubois,America/Indiana/Vincennes
47528,38.84447,-87.26806,Edwardsport,IN,Indiana,,Knox,America/Indiana/Vincennes
47529,38.86386,-87.07804,Elnora,IN,Indiana,,Daviess,America/Indiana/Vincennes
47531,38.04161,-86.84867,Evanston,IN,Indiana,,Spencer,America/Chicago
47532,38.2198,-86.86036,Ferdinand,IN,Indiana,,Dubois,America/Indiana/Vincennes
47535,38.86265,-87.31285,Freelandville,IN,Indiana,,Knox,America/Indiana/Vincennes
47537,38.10971,-87.06888,Gentryville,IN,Indiana,,Spencer,America/Chicago
47541,38.23777,-87.04673,Holland,IN,Indiana,,Dubois,America/Indiana/Vincennes
47542,38.29928,-86.96712,Huntingburg,IN,Indiana,,Dubois,America/Indiana/Vincennes
47546,38.42071,-86.93469,Jasper,IN,Indiana,,Dubois,America/Indiana/Vincennes
47550,38.06213,-86.92877,Lamar,IN,Indiana,,Spencer,America/Chicago
47551,38.12153,-86.56353,Leopold,IN,Indiana,,Perry,America/Indiana/Tell_City
47552,38.10862,-86.99527,Lincoln City,IN,Indiana,,Spencer,America/Chicago
47553,38.65398,-86.91108,Loogootee,IN,Indiana,,Martin,America/Indiana/Vincennes
47557,38.57005,-87.34132,Monroe City,IN,Indiana,,Knox,America/Indiana/Vincennes
47558,38.64506,-87.04578,Montgomery,IN,Indiana,,Daviess,America/Indiana/Vincennes
47561,38.85705,-87.43611,Oaktown,IN,Indiana,,Knox,America/Indiana/Vincennes
47562,38.83493,-86.98268,Odon,IN,Indiana,,Daviess,America/Indiana/Vincennes
47564,38.48166,-87.09566,Otwell,IN,Indiana,,Pike,America/Indiana/Vincennes
47567,38.46954,-87.30554,Petersburg,IN,Indiana,,Pike,America/Indiana/Petersburg
47568,38.79121,-87.13654,Plainville,IN,Indiana,,Daviess,America/Indiana/Vincennes
47573,38.74418,-87.322,Ragsdale,IN,Indiana,,Knox,America/Indiana/Vincennes
47574,37.95265,-86.56323,Rome,IN,Indiana,,Perry,America/Indiana/Tell_City
47575,38.32314,-86.81128,Saint Anthony,IN,Indiana,,Dubois,America/Indiana/Vincennes
47576,38.19089,-86.58936,Saint Croix,IN,Indiana,,Perry,America/Indiana/Tell_City
47577,38.15004,-86.80766,Saint Meinrad,IN,Indiana,,Spencer,America/Chicago
47578,38.89288,-87.19055,Sandborn,IN,Indiana,,Knox,America/Indiana/Vincennes
47579,38.11149,-86.91322,Santa Claus,IN,Indiana,,Spencer,America/Chicago
47580,38.35355,-86.77008,Schnellville,IN,Indiana,,Dubois,America/Indiana/Vincennes
47581,38.65972,-86.76908,Shoals,IN,Indiana,,Martin,America/Indiana/Vincennes
47584,38.25111,-87.25797,Spurgeon,IN,Indiana,,Pike,America/Indiana/Petersburg
47585,38.26787,-87.16617,Stendal,IN,Indiana,,Pike,America/Indiana/Petersburg
47586,38.03684,-86.69297,Tell City,IN,Indiana,,Perry,America/Indiana/Tell_City
47588,38.06959,-86.77826,Troy,IN,Indiana,,Spencer,America/Indiana/Tell_City
47590,38.35314,-87.10113,Velpen,IN,Indiana,,Pike,America/Indiana/Petersburg
47591,38.62136,-87.50594,Vincennes,IN,Indiana,,Knox,America/Indiana/Vincennes
47596,38.86318,-87.23382,Westphalia,IN,Indiana,,Knox,America/Indiana/Vincennes
47597,38.64745,-87.29802,Wheatland,IN,Indiana,,Knox,America/Indiana/Vincennes
47598,38.3875,-87.20711,Winslow,IN,Indiana,,Pike,America/Indiana/Petersburg
47601,38.05301,-87.25526,Boonville,IN,Indiana,,Warrick,America/Chicago
47610,38.06041,-87.39988,Chandler,IN,Indiana,,Warrick,America/Chicago
47611,38.02474,-87.05812,Chrisney,IN,Indiana,,Spencer,America/Chicago
47612,38.1946,-87.70155,Cynthiana,IN,Indiana,,Gibson,America/Chicago
47613,38.15413,-87.42062,Elberfeld,IN,Indiana,,Warrick,America/Chicago
47615,37.97214,-86.95643,Grandview,IN,Indiana,,Spencer,America/Chicago
47616,38.23482,-87.91038,Griffin,IN,Indiana,,Gibson,America/Chicago
47619,38.1924,-87.30742,Lynnville,IN,Indiana,,Warrick,America/Chicago
47620,37.93284,-87.90555,Mount Vernon,IN,Indiana,,Posey,America/Chicago
47630,37.95615,-87.35569,Newburgh,IN,Indiana,,Warrick,America/Chicago
47631,38.10082,-87.90967,New Harmony,IN,Indiana,,Posey,America/Chicago
47633,38.16835,-87.78736,Poseyville,IN,Indiana,,Posey,America/Chicago
47634,37.93893,-87.1848,Richland,IN,Indiana,,Spencer,America/Chicago
47635,37.8862,-87.10751,Rockport,IN,Indiana,,Spencer,America/Chicago
47637,38.13679,-87.15865,Tennyson,IN,Indiana,,Warrick,America/Chicago
47638,38.06959,-87.77489,Wadesville,IN,Indiana,,Posey,America/Chicago
47639,38.18228,-87.57132,Haubstadt,IN,Indiana,,Gibson,America/Chicago
47640,38.47708,-87.49301,Hazleton,IN,Indiana,,Gibson,America/Indiana/Vincennes
47648,38.24611,-87.54851,Fort Branch,IN,Indiana,,Gibson,America/Chicago
47649,38.35154,-87.44786,Francisco,IN,Indiana,,Gibson,America/Chicago
47654,38.2534,-87.391,Mackey,IN,Indiana,,Gibson,America/Chicago
47660,38.29712,-87.33191,Oakland City,IN,Indiana,,Gibson,America/Indiana/Petersburg
47665,38.28016,-87.72738,Owensville,IN,Indiana,,Gibson,America/Chicago
47666,38.41922,-87.60042,Patoka,IN,Indiana,,Gibson,America/Chicago
47670,38.34355,-87.57797,Princeton,IN,Indiana,,Gibson,America/Chicago
47683,38.27696,-87.37744,Somerville,IN,Indiana,,Gibson,America/Chicago
47708,37.97387,-87.57357,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47710,38.02518,-87.57618,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47711,38.0157,-87.53606,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47712,37.92869,-87.65951,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47713,37.9475,-87.55432,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47714,37.95768,-87.52102,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47715,37.97229,-87.48097,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47720,38.06065,-87.64247,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47725,38.10721,-87.52855,Evansville,IN,Indiana,,Vanderburgh,America/Chicago
47802,39.35153,-87.4106,Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47803,39.46433,-87.30855,Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47804,39.49756,-87.39031,Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47805,39.54768,-87.32739,Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47807,39.47061,-87.40262,Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47809,39.47136,-87.40986,Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47831,39.66549,-87.52177,Blanford,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47832,39.87879,-87.25463,Bloomingdale,IN,Indiana,,Parke,America/Indiana/Indianapolis
47833,39.35841,-86.97773,Bowling Green,IN,Indiana,,Clay,America/Indiana/Indianapolis
47834,39.52423,-87.12276,Brazil,IN,Indiana,,Clay,America/Indiana/Indianapolis
47836,39.64924,-87.17221,Bridgeton,IN,Indiana,,Parke,America/Indiana/Indianapolis
47837,39.62929,-87.11281,Carbon,IN,Indiana,,Parke,America/Indiana/Indianapolis
47838,38.95679,-87.37812,Carlisle,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47840,39.40863,-87.05937,Centerpoint,IN,Indiana,,Clay,America/Indiana/Indianapolis
47841,39.27764,-87.11492,Clay City,IN,Indiana,,Clay,America/Indiana/Indianapolis
47842,39.67569,-87.462,Clinton,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47845,39.1936,-87.23386,Coalmont,IN,Indiana,,Clay,America/Indiana/Indianapolis
47846,39.36601,-87.20041,Cory,IN,Indiana,,Clay,America/Indiana/Indianapolis
47847,39.82293,-87.48865,Dana,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47848,39.04159,-87.26108,Dugger,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47849,39.19196,-87.56131,Fairbanks,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47850,39.24441,-87.43763,Farmersburg,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47851,39.5736,-87.24594,Fontanet,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47853,39.53757,-87.07277,Harmony,IN,Indiana,,Clay,America/Indiana/Indianapolis
47854,39.80874,-87.41299,Hillsdale,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47855,39.18844,-87.30216,Hymera,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47857,39.52403,-87.09111,Knightsville,IN,Indiana,,Clay,America/Indiana/Indianapolis
47858,39.26268,-87.22868,Lewis,IN,Indiana,,Clay,America/Indiana/Indianapolis
47859,39.88595,-87.16999,Marshall,IN,Indiana,,Parke,America/Indiana/Indianapolis
47860,39.72215,-87.33013,Mecca,IN,Indiana,,Parke,America/Indiana/Indianapolis
47861,39.06528,-87.56658,Merom,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47862,39.77184,-87.34527,Montezuma,IN,Indiana,,Parke,America/Indiana/Indianapolis
47863,39.57848,-87.45921,New Goshen,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47865,39.01908,-87.39259,Paxton,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47866,39.28302,-87.3247,Pimento,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47868,39.40892,-86.89822,Poland,IN,Indiana,,Owen,America/Indiana/Indianapolis
47869,39.2751,-87.49658,Prairie Creek,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47870,39.37016,-87.47353,Prairieton,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47871,39.38978,-87.30026,Riley,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47872,39.75331,-87.16271,Rockville,IN,Indiana,,Parke,America/Indiana/Indianapolis
47874,39.62913,-87.27792,Rosedale,IN,Indiana,,Parke,America/Indiana/Indianapolis
47875,39.71447,-87.52222,Saint Bernice,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47876,39.50996,-87.46113,Saint Mary Of The Woods,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47879,39.18863,-87.37619,Shelburn,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47880,39.59976,-87.41885,Shepardsville,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47881,39.48722,-87.19029,Staunton,IN,Indiana,,Clay,America/Indiana/Indianapolis
47882,39.09034,-87.41186,Sullivan,IN,Indiana,,Sullivan,America/Indiana/Indianapolis
47884,39.62308,-87.45362,Universal,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47885,39.50872,-87.47679,West Terre Haute,IN,Indiana,,Vigo,America/Indiana/Indianapolis
47901,40.4178,-86.88995,Lafayette,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47904,40.43835,-86.87609,Lafayette,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47905,40.4218,-86.76418,Lafayette,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47906,40.48541,-86.98584,West Lafayette,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47907,40.42474,-86.91665,West Lafayette,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47909,40.32357,-86.89933,Lafayette,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47916,39.98343,-87.05524,Alamo,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47917,40.46881,-87.47633,Ambia,IN,Indiana,,Warren,America/Indiana/Indianapolis
47918,40.30388,-87.20628,Attica,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47920,40.54712,-86.8195,Battle Ground,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47921,40.47838,-87.37485,Boswell,IN,Indiana,,Benton,America/Indiana/Indianapolis
47922,40.8762,-87.35369,Brook,IN,Indiana,,Newton,America/Chicago
47923,40.61015,-86.92667,Brookston,IN,Indiana,,White,America/Indiana/Indianapolis
47924,40.48991,-86.75759,Buck Creek,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47925,40.88205,-86.74477,Buffalo,IN,Indiana,,White,America/Indiana/Indianapolis
47926,40.77789,-86.59707,Burnettsville,IN,Indiana,,White,America/Indiana/Indianapolis
47928,39.93237,-87.46501,Cayuga,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47929,40.67587,-86.9185,Chalmers,IN,Indiana,,White,America/Indiana/Indianapolis
47930,40.23764,-86.74137,Clarks Hill,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47932,40.12764,-87.40761,Covington,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47933,40.03728,-86.90234,Crawfordsville,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47940,40.11749,-86.7447,Darlington,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47941,40.37539,-86.77128,Dayton,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47942,40.68791,-87.4472,Earl Park,IN,Indiana,,Benton,America/Indiana/Indianapolis
47943,41.0594,-87.28006,Fair Oaks,IN,Indiana,,Newton,America/Chicago
47944,40.61067,-87.32804,Fowler,IN,Indiana,,Benton,America/Indiana/Indianapolis
47946,40.98427,-86.87014,Francesville,IN,Indiana,,Pulaski,America/Indiana/Winamac
47948,40.77638,-87.28676,Goodland,IN,Indiana,,Newton,America/Indiana/Indianapolis
47949,40.06288,-87.13504,Hillsboro,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47950,40.80175,-86.65355,Idaville,IN,Indiana,,White,America/Indiana/Indianapolis
47951,40.79049,-87.4435,Kentland,IN,Indiana,,Newton,America/Chicago
47952,39.96186,-87.30049,Kingman,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47954,39.90048,-86.8178,Ladoga,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47955,40.1954,-86.86513,Linden,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47957,41.08937,-86.8772,Medaryville,IN,Indiana,,Pulaski,America/Indiana/Winamac
47958,40.16452,-87.14862,Mellott,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47959,40.86603,-86.89786,Monon,IN,Indiana,,White,America/Indiana/Indianapolis
47960,40.78261,-86.74938,Monticello,IN,Indiana,,White,America/Indiana/Indianapolis
47963,40.96811,-87.44371,Morocco,IN,Indiana,,Newton,America/Chicago
47964,40.9523,-87.2996,Mount Ayr,IN,Indiana,,Newton,America/Chicago
47965,39.95452,-86.91996,New Market,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47966,39.88843,-87.41433,Newport,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47967,40.1942,-86.99899,New Richmond,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47968,39.96209,-86.74542,New Ross,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47969,40.20355,-87.14892,Newtown,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47970,40.47423,-87.13031,Otterbein,IN,Indiana,,Warren,America/Indiana/Indianapolis
47971,40.52946,-87.23751,Oxford,IN,Indiana,,Benton,America/Indiana/Indianapolis
47974,40.04297,-87.47356,Perrysville,IN,Indiana,,Vermillion,America/Indiana/Indianapolis
47975,40.44436,-87.25348,Pine Village,IN,Indiana,,Warren,America/Indiana/Indianapolis
47977,40.76132,-87.15786,Remington,IN,Indiana,,Jasper,America/Indiana/Indianapolis
47978,40.97991,-87.1163,Rensselaer,IN,Indiana,,Jasper,America/Chicago
47980,40.75393,-86.90131,Reynolds,IN,Indiana,,White,America/Indiana/Indianapolis
47981,40.24599,-86.93128,Romney,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47982,40.19728,-87.5268,State Line,IN,Indiana,,Warren,America/Indiana/Indianapolis
47983,40.28633,-86.77345,Stockwell,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47986,40.51384,-87.20719,Templeton,IN,Indiana,,Benton,America/Indiana/Indianapolis
47987,40.11916,-87.23428,Veedersburg,IN,Indiana,,Fountain,America/Indiana/Indianapolis
47989,39.88871,-87.05243,Waveland,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47990,40.06118,-87.05952,Waynetown,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47991,40.28034,-87.44794,West Lebanon,IN,Indiana,,Warren,America/Indiana/Indianapolis
47992,40.31933,-87.0519,Westpoint,IN,Indiana,,Tippecanoe,America/Indiana/Indianapolis
47993,40.31161,-87.41603,Williamsport,IN,Indiana,,Warren,America/Indiana/Indianapolis
47994,40.18233,-87.08231,Wingate,IN,Indiana,,Montgomery,America/Indiana/Indianapolis
47995,40.75861,-87.0329,Wolcott,IN,Indiana,,White,America/Indiana/Indianapolis
47997,40.66769,-86.72379,Yeoman,IN,Indiana,,Carroll,America/Indiana/Indianapolis
48001,42.63732,-82.57949,Algonac,MI,Michigan,,St. Clair,America/Detroit
48002,42.93916,-82.92601,Allenton,MI,Michigan,,St. Clair,America/Detroit
48003,42.93228,-83.04088,Almont,MI,Michigan,,Lapeer,America/Detroit
48005,42.85022,-82.92317,Armada,MI,Michigan,,Macomb,America/Detroit
48006,43.0754,-82.69642,Avoca,MI,Michigan,,St. Clair,America/Detroit
48009,42.54381,-83.21765,Birmingham,MI,Michigan,,Oakland,America/Detroit
48014,43.02466,-82.93115,Capac,MI,Michigan,,St. Clair,America/Detroit
48015,42.48055,-83.02743,Center Line,MI,Michigan,,Macomb,America/Detroit
48017,42.53669,-83.15039,Clawson,MI,Michigan,,Oakland,America/Detroit
48021,42.46567,-82.94598,Eastpointe,MI,Michigan,,Macomb,America/Detroit
48022,43.02824,-82.81111,Emmett,MI,Michigan,,St. Clair,America/Detroit
48023,42.70102,-82.6593,Fair Haven,MI,Michigan,,St. Clair,America/Detroit
48025,42.52032,-83.26744,Franklin,MI,Michigan,,Oakland,America/Detroit
48026,42.53879,-82.94964,Fraser,MI,Michigan,,Macomb,America/Detroit
48027,42.94466,-82.68217,Goodells,MI,Michigan,,St. Clair,America/Detroit
48028,42.58947,-82.61948,Harsens Island,MI,Michigan,,St. Clair,America/Detroit
48030,42.46193,-83.09769,Hazel Park,MI,Michigan,,Oakland,America/Detroit
48032,43.13278,-82.59457,Jeddo,MI,Michigan,,St. Clair,America/Detroit
48033,42.46478,-83.28812,Southfield,MI,Michigan,,Oakland,America/Detroit
48034,42.49689,-83.29102,Southfield,MI,Michigan,,Oakland,America/Detroit
48035,42.55615,-82.90948,Clinton Township,MI,Michigan,,Macomb,America/Detroit
48036,42.59227,-82.89971,Clinton Township,MI,Michigan,,Macomb,America/Detroit
48038,42.6054,-82.94152,Clinton Township,MI,Michigan,,Macomb,America/Detroit
48039,42.69664,-82.55052,Marine City,MI,Michigan,,St. Clair,America/Detroit
48040,42.90983,-82.48022,Marysville,MI,Michigan,,St. Clair,America/Detroit
48041,42.93861,-82.80271,Memphis,MI,Michigan,,St. Clair,America/Detroit
48042,42.68673,-82.90857,Macomb,MI,Michigan,,Macomb,America/Detroit
48043,42.59763,-82.88208,Mount Clemens,MI,Michigan,,Macomb,America/Detroit
48044,42.64988,-82.9296,Macomb,MI,Michigan,,Macomb,America/Detroit
48045,42.59121,-82.83017,Harrison Township,MI,Michigan,,Macomb,America/Detroit
48047,42.67754,-82.77744,New Baltimore,MI,Michigan,,Macomb,America/Detroit
48048,42.7417,-82.79558,New Haven,MI,Michigan,,Macomb,America/Detroit
48049,43.0361,-82.57504,North Street,MI,Michigan,,St. Clair,America/Detroit
48050,42.78486,-82.80139,New Haven,MI,Michigan,,Macomb,America/Detroit
48051,42.69067,-82.82582,New Baltimore,MI,Michigan,,Macomb,America/Detroit
48054,42.77054,-82.54515,East China,MI,Michigan,,St. Clair,America/Detroit
48059,43.08253,-82.49913,Fort Gratiot,MI,Michigan,,St. Clair,America/Detroit
48060,42.97835,-82.46297,Port Huron,MI,Michigan,,St. Clair,America/Detroit
48062,42.84899,-82.79989,Richmond,MI,Michigan,,Macomb,America/Detroit
48063,42.85581,-82.67676,Columbus,MI,Michigan,,St. Clair,America/Detroit
48064,42.76719,-82.67233,Casco,MI,Michigan,,St. Clair,America/Detroit
48065,42.84554,-83.04072,Romeo,MI,Michigan,,Macomb,America/Detroit
48066,42.50735,-82.93697,Roseville,MI,Michigan,,Macomb,America/Detroit
48067,42.49053,-83.13786,Royal Oak,MI,Michigan,,Oakland,America/Detroit
48069,42.47151,-83.14447,Pleasant Ridge,MI,Michigan,,Oakland,America/Detroit
48070,42.48161,-83.16852,Huntington Woods,MI,Michigan,,Oakland,America/Detroit
48071,42.50726,-83.10337,Madison Heights,MI,Michigan,,Oakland,America/Detroit
48072,42.49789,-83.18586,Berkley,MI,Michigan,,Oakland,America/Detroit
48073,42.51919,-83.16437,Royal Oak,MI,Michigan,,Oakland,America/Detroit
48074,42.9484,-82.56196,Smiths Creek,MI,Michigan,,St. Clair,America/Detroit
48075,42.4618,-83.2299,Southfield,MI,Michigan,,Oakland,America/Detroit
48076,42.49754,-83.23067,Southfield,MI,Michigan,,Oakland,America/Detroit
48079,42.8576,-82.54721,Saint Clair,MI,Michigan,,St. Clair,America/Detroit
48080,42.46418,-82.90031,Saint Clair Shores,MI,Michigan,,Macomb,America/Detroit
48081,42.4955,-82.89912,Saint Clair Shores,MI,Michigan,,Macomb,America/Detroit
48082,42.5271,-82.88711,Saint Clair Shores,MI,Michigan,,Macomb,America/Detroit
48083,42.557,-83.11676,Troy,MI,Michigan,,Oakland,America/Detroit
48084,42.56065,-83.17559,Troy,MI,Michigan,,Oakland,America/Detroit
48085,42.6006,-83.11982,Troy,MI,Michigan,,Oakland,America/Detroit
48088,42.51573,-82.98298,Warren,MI,Michigan,,Macomb,America/Detroit
48089,42.4702,-82.99549,Warren,MI,Michigan,,Macomb,America/Detroit
48091,42.4681,-83.05819,Warren,MI,Michigan,,Macomb,America/Detroit
48092,42.51308,-83.05968,Warren,MI,Michigan,,Macomb,America/Detroit
48093,42.51483,-83.01554,Warren,MI,Michigan,,Macomb,America/Detroit
48094,42.73645,-83.03718,Washington,MI,Michigan,,Macomb,America/Detroit
48095,42.77977,-83.03837,Washington,MI,Michigan,,Macomb,America/Detroit
48096,42.76132,-82.9199,Ray,MI,Michigan,,Macomb,America/Detroit
48097,43.12639,-82.82955,Yale,MI,Michigan,,St. Clair,America/Detroit
48098,42.59903,-83.1789,Troy,MI,Michigan,,Oakland,America/Detroit
48101,42.25976,-83.21067,Allen Park,MI,Michigan,,Wayne,America/Detroit
48103,42.2581,-83.84333,Ann Arbor,MI,Michigan,,Washtenaw,America/Detroit
48104,42.26343,-83.71748,Ann Arbor,MI,Michigan,,Washtenaw,America/Detroit
48105,42.33117,-83.70587,Ann Arbor,MI,Michigan,,Washtenaw,America/Detroit
48108,42.22206,-83.7317,Ann Arbor,MI,Michigan,,Washtenaw,America/Detroit
48109,42.28408,-83.72531,Ann Arbor,MI,Michigan,,Washtenaw,America/Detroit
48111,42.17976,-83.48762,Belleville,MI,Michigan,,Wayne,America/Detroit
48114,42.56784,-83.75537,Brighton,MI,Michigan,,Livingston,America/Detroit
48116,42.50428,-83.78069,Brighton,MI,Michigan,,Livingston,America/Detroit
48117,42.04984,-83.40997,Carleton,MI,Michigan,,Monroe,America/Detroit
48118,42.31151,-84.03835,Chelsea,MI,Michigan,,Washtenaw,America/Detroit
48120,42.30524,-83.1718,Dearborn,MI,Michigan,,Wayne,America/Detroit
48122,42.28018,-83.17819,Melvindale,MI,Michigan,,Wayne,America/Detroit
48124,42.29828,-83.24796,Dearborn,MI,Michigan,,Wayne,America/Detroit
48125,42.27793,-83.26536,Dearborn Heights,MI,Michigan,,Wayne,America/Detroit
48126,42.32999,-83.18678,Dearborn,MI,Michigan,,Wayne,America/Detroit
48127,42.33663,-83.28292,Dearborn Heights,MI,Michigan,,Wayne,America/Detroit
48128,42.32054,-83.25952,Dearborn,MI,Michigan,,Wayne,America/Detroit
48130,42.3547,-83.90272,Dexter,MI,Michigan,,Washtenaw,America/Detroit
48131,41.96553,-83.67268,Dundee,MI,Michigan,,Monroe,America/Detroit
48133,41.78428,-83.48816,Erie,MI,Michigan,,Monroe,America/Detroit
48134,42.10813,-83.29556,Flat Rock,MI,Michigan,,Wayne,America/Detroit
48135,42.32438,-83.34122,Garden City,MI,Michigan,,Wayne,America/Detroit
48137,42.46191,-84.07367,Gregory,MI,Michigan,,Livingston,America/Detroit
48138,42.13156,-83.1586,Grosse Ile,MI,Michigan,,Wayne,America/Detroit
48139,42.45298,-83.80796,Hamburg,MI,Michigan,,Livingston,America/Detroit
48140,41.88141,-83.58274,Ida,MI,Michigan,,Monroe,America/Detroit
48141,42.29349,-83.31483,Inkster,MI,Michigan,,Wayne,America/Detroit
48143,42.45877,-83.84701,Lakeland,MI,Michigan,,Livingston,America/Detroit
48144,41.75325,-83.62803,Lambertville,MI,Michigan,,Monroe,America/Detroit
48145,41.85122,-83.46331,La Salle,MI,Michigan,,Monroe,America/Detroit
48146,42.24322,-83.18114,Lincoln Park,MI,Michigan,,Wayne,America/Detroit
48150,42.36859,-83.37261,Livonia,MI,Michigan,,Wayne,America/Detroit
48152,42.42597,-83.37433,Livonia,MI,Michigan,,Wayne,America/Detroit
48154,42.39737,-83.37315,Livonia,MI,Michigan,,Wayne,America/Detroit
48157,41.81495,-83.43776,Luna Pier,MI,Michigan,,Monroe,America/Detroit
48158,42.15564,-84.03031,Manchester,MI,Michigan,,Washtenaw,America/Detroit
48159,42.02562,-83.55598,Maybee,MI,Michigan,,Monroe,America/Detroit
48160,42.08256,-83.67978,Milan,MI,Michigan,,Monroe,America/Detroit
48161,41.90818,-83.47263,Monroe,MI,Michigan,,Monroe,America/Detroit
48162,41.96045,-83.43503,Monroe,MI,Michigan,,Monroe,America/Detroit
48164,42.1264,-83.39391,New Boston,MI,Michigan,,Wayne,America/Detroit
48165,42.49968,-83.61623,New Hudson,MI,Michigan,,Oakland,America/Detroit
48166,41.98677,-83.29375,Newport,MI,Michigan,,Monroe,America/Detroit
48167,42.43455,-83.5313,Northville,MI,Michigan,,Oakland,America/Detroit
48168,42.40559,-83.54051,Northville,MI,Michigan,,Wayne,America/Detroit
48169,42.46348,-83.94955,Pinckney,MI,Michigan,,Livingston,America/Detroit
48170,42.36758,-83.53271,Plymouth,MI,Michigan,,Wayne,America/Detroit
48173,42.07638,-83.21521,Rockwood,MI,Michigan,,Wayne,America/Detroit
48174,42.20862,-83.35413,Romulus,MI,Michigan,,Wayne,America/Detroit
